util_linhas_inseguras_limitada,vezes_passou_de_30_59_dias,razao_debito_limitada,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,faixa_etaria,grupo_dependentes,grupo_salarial
0.543682021,2,0.561803445,6,0,1,0,10,0,1
0.302337845,0,0.382692908,12,0,0,0,9,0,2
0.02784425,0,0.215156969,8,0,1,0,10,0,3
0.543902966,0,0.8258348329999999,11,0,1,0,5,0,3
0.078764011,0,0.499584603,5,0,1,0,5,2,2
0.096353837,0,0.212605983,12,0,2,0,9,0,3
0.9999999,1,0.068732817,1,0,0,0,4,0,2
0.019144721,0,0.35025380700000003,8,0,1,0,10,0,3
0.960506582,0,0.76124775,6,2,1,0,6,2,3
0.039631787,0,0.210973628,8,0,1,0,8,0,3
0.9999999,0,0.100529101,4,0,0,0,3,0,1
0.0039846790000000005,0,0.020350547,16,0,1,0,8,0,3
0.015212865,0,0.151041054,9,0,1,0,10,0,3
0.6721236540000001,1,0.389363155,10,0,2,0,8,1,4
0.473394052,0,0.332875332,11,0,2,0,10,2,3
0.028485757,0,0.118568995,3,0,1,0,9,1,2
0.535955143,0,0.192955769,5,0,0,0,5,0,3
0.339724974,0,0.42476754,12,0,1,0,10,1,3
0.189421985,0,0.293820792,11,0,2,0,10,0,3
0.225414504,0,0.586520947,8,0,0,0,10,0,1
0.548401186,0,0.340690979,8,0,0,0,5,0,2
0.033416555,0,2.0,8,0,1,0,5,0,5
0.066188555,0,0.159067535,8,0,2,0,7,3,3
0.015739905,0,0.262262443,8,0,0,0,6,1,3
0.7533747590000001,0,0.047157141,2,0,0,0,8,1,3
0.024935657000000003,0,0.003617791,7,0,0,0,5,0,3
0.0,0,2.0,12,0,3,0,8,4,5
0.277744451,0,0.4223850770000001,8,0,0,0,7,0,1
0.646653037,1,2.0,13,0,2,0,9,0,5
0.9999999,0,0.037892791,1,0,0,0,9,0,2
0.47258004,0,0.514607679,22,0,2,0,6,0,3
0.245932862,0,0.304069593,16,0,7,0,8,1,3
0.008786852,0,0.046777361,6,0,0,0,10,0,3
0.542234332,0,0.156705064,3,3,0,0,3,2,3
0.462685953,0,0.613187336,8,0,1,0,6,1,2
0.352812289,2,0.103572655,13,0,0,0,9,0,3
0.970867638,0,0.399294325,5,0,0,0,4,0,2
0.9999999,3,2.0,4,0,0,0,10,0,5
0.9999999,0,0.0,0,0,0,0,10,0,3
0.4591073000000001,0,0.284339458,6,0,0,0,6,2,3
0.917233107,0,0.2751499,8,0,0,0,2,0,1
0.548181061,0,0.027429103,3,0,0,0,2,0,1
0.177303446,0,0.428819822,7,0,1,0,5,0,3
0.123859518,1,0.07993261,3,0,1,0,7,0,3
0.9999999,0,2.0,2,0,1,0,7,0,5
0.162165839,0,0.6139365920000001,12,0,6,0,4,1,3
0.189891828,0,0.102502571,9,0,0,0,2,0,2
0.9999999,0,0.098469177,2,0,0,0,5,0,2
0.00654153,0,2.0,13,0,2,0,10,0,5
0.803388716,2,0.5463585360000001,18,0,2,3,9,1,4
0.0,0,0.0,6,0,0,0,10,0,5
0.0,0,0.117647059,4,0,0,0,9,0,2
0.585307596,1,0.762542403,11,0,1,0,10,0,3
0.018793788,0,0.003374578,3,0,0,0,8,0,3
0.006298717,0,2.0,4,0,0,0,3,4,5
0.960159363,0,0.01303781,2,0,0,0,4,1,2
0.530933333,1,0.296685955,7,0,0,0,7,3,1
0.033807914,0,0.18734388,9,0,0,0,10,0,1
0.012047126000000002,0,0.147385261,15,0,1,0,7,3,3
0.34500914,0,0.580802953,25,0,2,0,10,0,3
0.035162358,0,0.012329224,2,0,0,0,10,0,2
0.052669919,0,0.498719668,7,0,3,0,5,2,3
0.028158874,0,0.304705472,6,0,4,0,7,0,4
0.291518073,0,0.640997831,25,0,5,0,10,1,3
0.0,0,2.0,6,0,1,0,10,0,5
0.12902561699999998,0,0.06368473599999999,4,0,0,0,9,1,4
0.0,0,0.347753744,7,0,0,0,10,0,1
0.063107605,0,2.0,5,0,1,0,10,0,5
1.011465138,0,2.0,11,0,0,0,9,0,5
0.9999999,0,0.339924461,3,0,1,0,5,0,3
0.0,0,2.0,5,0,2,0,7,0,5
0.486483784,0,0.345694273,10,0,1,0,4,1,3
0.016098021,1,2.0,8,1,1,1,10,4,5
0.026218082,0,0.16972201899999995,10,0,1,0,10,0,4
0.092590741,0,0.135318298,3,0,0,0,7,2,3
0.107563296,1,2.0,4,0,0,1,7,0,5
0.37398573,1,0.47923063,17,0,1,0,8,3,4
0.0,0,2.0,6,0,2,0,5,2,5
0.329367063,0,0.063248459,3,0,1,0,9,3,3
0.021841448,1,0.151205422,14,0,1,0,10,1,3
0.7128784340000001,0,0.27368076,6,0,0,0,3,0,2
0.9999999,0,0.100917431,1,0,0,0,5,0,2
0.9999999,0,0.0,1,2,0,0,7,3,0
0.219642624,0,0.35421261600000004,7,0,2,0,6,2,3
0.156977259,0,0.386315542,7,1,1,0,8,0,2
0.067899127,0,2.0,7,0,1,0,8,0,5
0.009439200000000002,0,0.5926768720000001,7,0,2,0,6,1,3
0.289937076,2,2.0,9,2,2,0,5,0,5
0.065989002,1,2.0,3,0,0,0,4,4,5
0.9999999,0,0.002045269,1,0,0,0,8,0,3
0.514684036,0,0.405937548,6,0,1,0,8,1,3
0.971458844,2,0.294754143,3,0,2,0,10,2,3
0.0,0,0.24581005600000005,2,0,0,0,3,0,1
0.0017855870000000004,0,2.0,3,0,0,0,10,0,5
0.081931633,2,0.240788346,11,0,0,0,6,1,2
0.561534266,0,0.098489683,3,0,0,0,8,1,3
0.018040591,1,0.370638924,9,0,1,0,6,1,3
0.231379916,0,0.384286203,7,0,1,0,5,2,3
0.004249823,0,0.250319898,10,0,2,0,10,0,3
0.26879328,0,0.397433761,12,0,1,0,8,2,3
0.030282708,0,2.0,12,0,2,0,9,0,5
0.0,0,0.033862229,3,0,0,0,3,0,3
0.792013414,0,0.498365699,12,0,1,0,6,3,3
0.01811298,0,0.004090537,9,0,0,0,10,0,3
0.9999999,1,0.147548566,3,0,1,0,10,1,2
0.870135511,5,0.236960507,9,0,1,0,10,0,3
0.035078982,0,0.004951909,8,0,0,0,10,0,3
0.694292485,1,2.0,9,0,1,0,10,0,5
0.513948605,0,0.044399254000000006,6,0,0,1,4,0,3
0.009053784,0,0.007009346,11,0,0,0,10,0,2
0.9999999,0,0.335209003,4,0,1,0,5,1,3
0.9999999,1,2.0,6,0,1,2,7,0,5
0.236072916,0,0.256781865,9,0,0,0,8,0,2
0.043924299000000014,0,0.178601166,3,0,0,0,10,0,2
0.368654955,0,0.41162898,6,1,0,0,6,3,1
0.0,2,0.837223043,4,1,1,1,7,3,2
0.003003065,0,0.534419603,11,0,2,0,9,0,3
0.011990463,0,0.003749063,5,0,0,0,10,0,2
0.519371541,0,0.24639437600000005,6,0,2,0,10,1,3
0.00015999799999999998,0,0.0,4,0,0,0,10,0,5
0.06388870599999999,0,2.0,4,0,1,0,9,4,5
0.22076797,0,0.49350415,16,0,2,0,5,0,3
0.766530967,0,0.29342723,9,0,1,0,10,3,2
0.542013878,1,2.0,8,0,0,0,6,3,0
0.0,0,0.3122611,5,0,0,0,3,0,2
0.113836424,0,0.421498969,7,0,1,0,5,0,3
0.068788291,0,0.673330953,8,0,2,0,8,0,2
0.280937648,1,0.429009977,39,0,4,0,9,2,4
0.258337083,0,0.191797592,6,0,1,0,9,0,3
0.0017900910000000004,0,0.67659031,15,0,5,0,8,1,4
0.212061619,0,0.416108931,6,0,1,0,7,0,2
0.523655191,1,0.461359154,9,0,1,0,9,2,3
0.005694473,0,2.0,8,0,0,0,9,0,5
0.13368144699999998,0,2.0,23,0,1,0,5,0,5
0.005849708,0,2.0,1,0,0,0,10,0,5
0.068019621,0,0.058449232,4,0,0,0,8,2,3
0.7977340890000001,0,1.222363083,4,0,0,0,6,2,2
0.168665796,0,0.118921376,6,0,0,0,4,3,3
0.810038768,0,0.248505551,4,0,0,0,4,0,2
1.0209979,0,0.6648786,9,0,1,0,6,1,3
0.015632015,0,0.519427403,9,0,2,0,9,0,2
0.130922863,0,0.345332476,15,0,2,0,6,3,4
0.191146567,0,0.507497501,14,0,1,0,9,0,2
0.124515019,0,2.0,8,0,1,0,6,0,5
0.50810065,0,2.0,7,0,0,0,4,0,5
0.078367046,0,0.723253989,25,0,2,0,10,0,3
0.692139197,0,0.417752196,9,0,2,0,7,3,4
0.034448014,0,2.0,7,0,1,0,10,4,5
0.960803931,1,0.606922851,23,1,0,0,6,2,2
0.9999999,3,0.27962006300000003,2,1,2,1,10,0,3
0.01126211,0,0.113053408,4,0,1,0,10,0,4
0.57079093,1,0.09781703,6,0,0,0,3,1,3
0.182665135,2,0.536551339,9,0,3,2,8,1,2
0.18013181,0,0.481768459,13,0,2,0,10,1,3
0.5281283760000001,0,0.114809118,7,0,0,0,7,1,3
0.57888986,3,0.4493002,7,1,1,1,8,0,2
0.343241523,0,0.426524492,6,0,1,0,4,0,2
0.314737984,1,0.552435805,7,0,1,0,9,2,3
0.000199,0,0.472870284,10,0,2,0,10,0,3
0.604248272,0,0.893273359,20,0,2,0,7,0,3
0.022966988,0,0.003272251,3,0,0,0,10,0,3
0.598464566,2,0.6744404079999999,13,0,2,0,6,0,3
0.101390169,0,0.29618768300000003,9,0,1,0,10,0,3
0.23533088,0,0.20814932100000005,8,0,2,0,7,4,4
0.0,0,0.235952809,8,0,0,0,3,0,3
2.0,0,0.832020997,13,0,3,0,8,0,3
0.08710085599999999,0,0.35798429299999995,21,0,2,0,9,1,3
0.051431737000000005,0,0.290280262,12,0,1,0,8,0,3
0.704481867,0,0.649631566,22,0,2,0,6,2,3
0.003349833,0,0.056905973,2,0,1,0,10,1,3
0.326920637,0,2.0,10,0,1,0,10,0,5
0.0,0,0.307236501,11,0,2,0,10,1,4
0.0,0,0.292453636,11,0,2,0,8,1,4
0.15115407,0,0.332695985,7,0,0,0,6,0,3
0.010134964,0,2.0,7,0,1,0,10,1,5
0.110915563,0,2.0,3,0,0,0,10,0,5
0.0,0,0.449494949,8,0,0,0,8,3,2
0.20322334,0,2.0,8,0,1,0,10,0,5
0.642981955,0,2.0,12,0,1,0,7,4,5
0.972555548,0,2.0,10,0,2,0,10,1,5
0.636452594,0,2.0,10,0,2,0,10,0,5
0.022848023,0,0.006300507,6,0,0,0,10,0,3
0.0,0,0.166666667,4,0,1,0,10,1,3
0.046144091,0,2.0,4,0,1,0,4,0,5
0.32790224,1,0.164334266,6,1,0,0,4,0,2
0.445348597,0,0.248020158,11,0,0,0,8,1,3
0.46930881,0,0.968005332,7,1,3,0,4,0,3
0.065769406,0,2.0,8,0,1,0,6,0,5
0.525477375,0,0.525752508,12,0,2,0,8,0,3
0.4803036020000001,0,1.243752403,14,0,1,0,8,1,2
0.087630603,1,0.007162878,4,0,0,0,4,0,2
0.123502843,0,0.093875215,4,0,0,0,7,0,1
0.9999999,0,0.177607464,1,0,0,0,10,0,2
0.9999999,0,0.012001549,0,0,0,0,10,0,2
0.297778749,0,2.0,5,0,0,0,9,0,5
0.034112845,0,0.168972695,13,0,1,0,10,0,3
0.073846593,0,2.0,2,0,1,0,4,4,5
0.36749414,0,2.0,8,0,0,0,5,0,5
0.012314493,0,0.002997003,2,0,0,0,10,1,1
0.028776207,0,0.006610478,3,0,0,0,10,0,3
0.229481343,0,0.35251100700000004,15,0,2,0,10,2,4
0.023975407,0,0.367211219,9,0,1,0,10,0,3
0.1051836,0,0.365850732,7,0,2,0,8,2,3
0.026874328,0,0.320466537,15,0,1,0,10,0,2
0.3362931,0,0.375689826,11,0,2,0,7,3,3
0.038636747,0,0.109831985,7,0,1,0,9,0,3
0.076360165,0,0.146994473,10,0,2,0,10,1,4
0.038537473,0,2.0,4,0,0,0,10,0,5
0.256384567,0,0.370325935,7,0,1,0,8,0,3
0.9999999,0,0.0,1,0,0,0,3,0,5
0.9999999,1,0.58086745,6,4,3,1,10,0,3
0.019836408,0,0.22191938,14,0,1,0,10,0,3
0.421263155,0,2.0,9,0,2,0,10,0,5
0.9999999,0,0.492125656,7,0,3,0,8,0,4
0.005441043,0,0.205358928,12,0,0,0,4,2,3
0.05099745,0,0.201982652,2,0,1,0,7,2,3
0.031635479,0,0.261375523,6,0,1,0,9,1,3
0.232635308,1,0.240532433,8,0,1,0,7,0,3
0.501894292,1,0.7577837709999999,17,3,1,0,9,1,2
0.9999999,0,0.004430811,1,0,0,0,8,0,2
0.012998887,0,0.4502833020000001,23,0,2,0,8,2,3
0.15082286,0,0.230996837,7,0,2,0,10,1,3
0.123838272,0,0.212526134,14,0,1,0,9,3,3
0.23961119600000005,0,2.0,12,0,2,0,6,0,1
0.06595895,0,0.055168097,8,0,1,0,10,1,4
0.248500428,0,2.0,1,0,0,0,7,0,5
0.110344678,0,2.0,7,0,1,0,5,0,5
0.037181754,0,0.277876106,19,0,2,0,10,0,3
0.034707053,0,0.190254174,6,0,1,0,9,1,3
0.042968395,0,0.8085843770000001,14,0,1,0,7,3,2
0.003275051,0,2.0,25,0,2,0,9,0,1
0.940179638,0,0.306489729,9,0,0,0,10,0,3
0.080274247,0,2.0,6,0,1,0,8,2,0
0.041880646,0,2.0,6,0,1,0,7,3,5
0.935220019,1,0.890243902,6,1,2,0,7,1,2
0.025411266,0,0.112377524,7,0,1,0,10,0,3
0.16264911199999998,0,0.297337833,12,0,2,0,10,1,3
0.009127158,0,2.0,17,0,0,0,10,1,5
0.53216469,0,0.314152411,4,0,1,0,7,1,3
0.13397767,0,0.379498364,6,0,1,0,5,0,2
0.440889122,0,0.256895193,6,0,1,0,9,0,3
0.018167799,1,0.032424242,6,0,0,0,7,3,2
0.480204382,0,2.0,7,0,1,0,7,2,0
0.30167036,1,0.482585775,9,0,2,0,10,0,4
0.9999999,0,0.375223135,2,0,1,0,10,1,2
0.858220048,1,0.144183168,9,0,0,0,10,1,4
0.907546227,1,0.085114361,5,0,0,0,3,0,2
0.584883023,3,0.302952722,8,0,2,0,8,2,3
0.0,0,0.0,2,0,0,0,2,0,2
0.988914919,0,0.647597889,6,0,1,0,8,2,2
0.248526153,0,0.550414167,11,0,1,0,10,0,2
0.014741125,0,2.0,3,0,0,0,8,4,5
0.9999999,0,0.185120094,0,4,0,0,4,3,1
0.31150703,0,0.573344169,5,0,1,0,7,3,2
0.63611213,0,0.454492245,7,0,2,0,6,2,3
0.0,0,0.0,1,0,0,0,8,4,5
0.941372418,1,0.08797763300000001,3,0,0,0,3,2,3
0.455796457,0,2.0,8,0,0,0,6,4,5
0.206338218,0,2.0,5,0,0,0,8,0,5
0.847496053,0,0.316623822,8,0,0,0,6,4,3
0.010415635,0,0.004090537,2,0,0,0,9,0,2
0.025241089,0,0.47721754,10,0,3,0,10,1,3
0.49416861,0,2.0,2,0,0,0,4,0,5
0.056938428,0,1.4058647119999998,6,0,1,0,7,0,2
0.774925208,0,2.0,18,0,2,0,6,2,1
0.064670101,0,0.617654291,21,0,5,0,9,2,4
0.291595694,4,2.0,24,0,2,0,10,0,5
0.0071423469999999985,0,2.0,4,0,1,0,9,0,5
0.069281046,0,0.39555915,9,0,3,0,9,0,4
0.224756425,0,2.0,4,0,0,0,8,4,5
0.17172668600000002,0,0.017038637,2,0,0,0,9,0,2
0.28562963,0,2.0,12,0,2,0,6,0,5
0.9999999,0,0.058900239000000014,2,0,0,0,8,2,3
0.08437679699999999,0,0.20340176,5,0,1,0,7,2,3
0.044662324,0,2.0,21,0,0,0,10,0,5
0.188435556,0,2.0,3,0,0,0,10,4,5
0.13166855800000002,0,2.0,4,0,1,0,9,0,5
0.006270363,0,0.055715538,5,0,0,0,8,0,3
0.016385798,0,0.011997333999999998,10,0,0,0,10,0,3
0.7667694359999999,0,2.0,7,1,1,1,6,0,5
0.27202999,0,0.219493594,11,0,0,0,10,0,3
0.018276762,0,2.0,2,0,1,0,10,0,5
0.5795692060000001,3,0.555768381,14,0,2,0,7,3,3
0.79149824,0,1.200692042,8,0,2,0,5,2,2
0.015701201,0,0.002399852,6,0,0,0,5,0,3
0.46601594,1,0.179665298,7,0,1,0,7,0,3
0.822660695,1,0.519296141,11,0,2,0,3,0,3
0.001473607,0,2.0,11,0,0,0,10,0,5
0.004940885999999999,0,2.0,8,0,2,0,10,4,5
0.321091595,0,1.547726137,8,0,1,0,7,0,1
0.007679386,0,2.0,3,0,1,0,10,0,5
0.7896124440000001,1,0.534510896,12,0,1,0,9,0,3
0.9999999,3,0.551482839,3,0,1,1,9,1,2
0.992001524,7,2.0,10,1,1,1,7,0,1
0.085851939,1,0.206523521,32,0,0,0,10,0,3
0.440639627,1,0.35923778,9,2,2,1,9,2,3
0.332647877,0,2.0,9,0,2,0,6,0,5
0.9999999,1,0.074325197,5,0,0,0,7,1,4
0.35637592,0,0.277829623,11,0,0,0,7,1,3
0.000533262,0,0.17426393699999998,7,0,1,1,10,0,3
0.108024107,0,0.315336933,5,0,1,0,6,3,3
0.9999999,1,0.072891469,3,2,0,2,4,0,3
0.759010181,0,0.346365226,7,0,0,0,8,0,3
0.062180385,0,0.123982952,6,0,0,0,5,2,2
0.00196803,0,0.142462623,14,0,2,1,10,0,3
0.035930209,0,0.00657049,5,0,0,0,10,0,3
0.0,0,2.0,5,0,1,0,9,0,5
1.88e-05,0,2.0,10,0,2,0,9,0,5
0.931098227,2,0.431253529,16,0,1,1,5,3,3
0.516551093,0,0.256842895,9,0,2,0,8,3,3
0.206209505,0,2.0,4,0,0,0,10,0,5
0.006094948,0,2.0,6,0,2,0,8,1,1
0.008909127,0,0.232533889,9,0,0,0,3,0,1
0.039148043,0,0.31317632100000004,6,0,1,0,10,0,3
0.743171461,0,0.554733728,12,0,1,0,9,1,3
0.130711246,0,0.7207039059999999,4,0,2,0,8,0,3
0.244084646,0,0.51508082,9,0,2,0,7,1,3
0.832155713,0,0.052888182,2,0,0,0,5,3,3
0.352309674,0,2.0,3,0,0,0,6,0,5
0.366297314,0,0.354446723,16,0,2,0,4,0,4
0.377001138,0,2.0,12,0,2,0,8,0,5
0.556138871,2,0.640317052,12,0,1,1,7,0,3
0.094212083,0,0.343731254,4,0,1,0,7,0,3
0.0,0,0.099533437,4,0,0,0,10,0,3
0.008056974,0,0.821006417,12,0,1,0,6,0,2
0.026661373,0,0.51284585,14,0,1,0,5,2,3
0.038568445,1,0.335438375,23,0,2,0,5,1,3
0.197920277,2,0.5121451570000001,14,0,2,0,7,2,3
0.148892933,2,0.398405886,17,0,2,0,8,2,3
0.094450339,0,0.131322506,19,0,0,0,10,0,2
0.119772279,0,0.256813986,5,0,1,0,5,0,3
0.652682044,0,0.11629651,10,0,0,0,9,0,4
0.526826353,0,0.618595351,7,0,2,0,10,0,2
0.000400992,0,0.167032622,11,0,1,0,7,0,3
0.005519779,0,0.000666519,3,0,0,0,10,0,3
0.4947449470000001,0,0.482866044,23,0,3,0,8,0,3
0.9999999,0,0.20472837,5,0,0,0,6,2,2
0.0,0,2.0,5,1,1,0,10,0,5
0.0014856720000000002,0,0.000222173,2,0,0,0,10,0,3
0.190259226,0,2.0,8,0,1,0,10,4,5
0.206719232,0,0.354256353,6,0,1,0,10,0,3
0.282581387,0,0.392418871,22,0,3,0,7,3,3
0.057398364,0,0.110671154,10,0,0,0,7,3,3
0.043815357,2,0.05695596,9,0,1,0,10,0,5
0.258939485,0,0.614846288,15,0,1,0,10,0,2
0.01857373,0,0.285598212,7,0,1,0,7,1,3
0.017350825,0,2.0,10,0,1,0,6,0,5
0.619724178,3,0.557715383,13,0,2,0,7,1,2
0.874356282,0,0.193770743,3,0,0,0,4,0,2
0.122443107,0,0.260859131,12,0,2,0,5,1,4
1.021131561,0,0.069482629,2,2,0,0,4,3,2
0.55896895,0,0.617828571,15,0,1,0,10,1,3
0.0,0,0.20363101100000006,5,0,0,0,10,0,1
0.191476065,0,0.141362867,11,0,0,0,4,0,3
0.057991372,0,0.492582897,6,0,1,0,9,0,3
0.841413978,1,0.481799719,11,0,2,1,7,2,3
1.113772455,0,0.006765328,1,0,0,0,2,0,2
0.169880327,0,2.0,14,0,1,0,10,1,5
0.070977755,0,0.207709949,12,0,1,0,9,0,3
0.304964539,0,0.402766206,3,0,1,0,10,0,3
0.0,0,0.0,6,0,0,0,10,0,5
0.228512236,0,0.127189825,10,0,0,0,4,0,2
0.242161493,0,2.0,9,0,2,0,7,1,5
1.001142776,2,1.270486342,5,3,2,1,8,2,1
0.629945694,0,0.428707224,9,1,2,2,8,0,2
0.271728272,0,0.868263473,3,0,0,0,3,0,1
0.259017397,0,2.0,6,0,1,0,4,4,5
0.996901572,0,0.679835512,16,0,1,0,10,0,3
0.19624643,0,2.0,1,0,0,0,7,4,5
0.0,0,0.085082873,7,0,0,0,3,0,3
0.458546792,0,0.475401968,12,0,2,0,10,0,3
0.279428708,0,0.718427191,10,0,1,0,6,3,2
0.99540046,0,1.156682028,11,0,2,0,6,0,3
0.9999999,0,0.617102744,1,0,1,0,5,2,3
2.0,0,2.0,5,1,0,0,9,0,5
0.559139785,1,2.0,8,0,1,0,7,0,5
0.9999999,0,2.0,4,0,0,0,10,0,5
0.247875972,2,0.519872011,7,0,1,0,7,2,3
0.11285044,0,0.438840129,16,0,2,0,7,1,3
0.668929315,0,0.35169669,8,0,0,0,3,1,3
0.288020269,0,2.0,13,0,1,0,10,0,0
0.08887834300000001,0,0.101492946,6,0,0,0,7,0,3
0.278172068,0,0.27354468600000004,9,0,2,0,9,0,4
0.064390557,2,0.609916782,7,0,2,0,7,3,3
0.034170942,0,0.329971182,8,0,1,0,6,3,3
0.033071557,0,0.016793283,9,0,0,0,10,0,2
0.030839383,0,2.0,5,0,1,0,10,0,5
0.201627065,0,2.0,15,0,1,0,8,1,5
0.17075729,0,2.0,9,0,1,0,10,0,5
0.023676656,0,0.23282812,6,0,1,0,10,0,2
0.033508959,1,0.637323944,7,0,0,0,9,2,1
0.043246631,0,0.019797624,3,0,0,0,10,0,2
0.12313125,1,0.06622940299999999,7,0,0,0,4,1,3
0.282692564,0,0.326224592,8,0,0,0,4,0,2
0.07417981,0,2.0,18,0,1,0,9,0,5
0.901972601,0,0.613186541,12,0,1,0,5,0,3
0.058389686,0,2.0,7,0,1,0,10,0,5
0.863939366,2,0.16705008,8,0,0,0,5,1,3
0.02644201,0,0.149560117,9,0,1,0,9,2,2
1.010302905,2,0.911865299,7,0,2,0,6,3,2
0.22075861,0,0.12954818099999998,4,0,0,0,3,0,2
0.371207966,2,0.34118066700000005,12,0,1,0,7,1,3
0.822942643,1,0.36261058,12,12,3,5,5,0,4
0.418442006,3,0.955908741,15,0,2,0,8,0,2
0.004262225,0,0.28616936600000004,11,0,2,0,7,2,4
0.0,0,2.0,8,0,1,0,6,0,5
0.402099142,2,2.0,6,0,1,1,8,2,5
0.12671782199999998,0,2.0,4,0,0,0,10,4,5
0.9999999,0,0.0,0,0,0,0,3,0,1
0.660261973,0,0.15303652199999998,6,0,0,0,5,0,3
0.43155349,0,0.419626414,7,0,2,0,10,0,2
0.541729135,0,0.245746692,3,0,0,0,10,0,1
0.8018127270000001,0,1.3626373630000002,4,0,0,0,8,0,1
0.609029256,1,0.909696768,13,0,3,0,10,0,2
0.0,1,0.037023325,5,0,0,0,3,1,2
0.512274386,0,2.0,4,0,1,0,9,4,5
0.79134044,0,0.258936207,8,0,1,1,6,3,3
0.093314838,0,0.231376862,14,0,1,0,10,1,3
0.9999999,0,0.443704197,3,0,0,0,5,0,1
0.519389066,0,0.605274173,14,0,2,0,10,0,3
0.196330818,0,1.28896388,15,0,3,0,8,0,3
0.0,0,0.0,1,0,0,0,10,0,3
0.142239438,0,0.158400615,6,0,0,0,3,0,2
0.004539175,0,0.182233648,8,1,0,0,10,0,2
0.0,0,0.409759024,5,0,1,0,5,1,3
0.5094121770000001,0,2.0,8,0,1,0,5,0,5
0.0,0,0.0,3,0,0,0,10,0,3
0.542927345,0,2.0,3,0,1,0,10,1,1
0.163042162,0,0.419746174,8,1,2,0,10,0,3
0.18367195100000006,0,0.262210797,4,0,1,0,8,0,2
0.0,0,2.0,3,0,0,0,5,0,5
2.0,0,0.062102393,1,1,0,0,6,2,3
0.475386184,0,1.074387947,16,0,1,0,7,0,1
0.03502676,0,0.124784854,16,0,0,0,8,0,3
0.9999999,0,0.0,1,0,0,0,7,0,5
0.075005889,0,2.0,16,0,1,0,10,0,5
0.078203119,0,0.025764895,8,0,0,0,3,0,2
0.056994301,0,0.156120554,7,0,1,0,10,0,3
0.953092031,0,0.289971884,3,0,1,0,6,3,3
0.004144601,0,0.248632965,5,0,2,0,7,3,3
0.24793033,0,0.091533896,6,0,0,0,3,0,2
0.108195877,0,0.042139712,12,0,1,0,10,0,5
0.0,1,0.285142971,8,1,1,0,7,0,3
0.15791585800000002,3,0.420526423,12,0,2,0,10,1,3
0.0,0,0.470252261,7,0,1,0,3,1,1
0.112287728,0,2.0,25,1,2,0,10,0,5
0.019524512,0,0.39406346,8,0,3,0,9,0,4
0.050913528,0,0.278672133,10,0,1,0,7,2,3
0.403198934,0,0.134960306,3,0,0,0,5,2,2
0.0,0,0.0,8,0,0,0,10,4,5
0.99110089,0,0.4098267,3,0,1,0,4,0,3
1.046707613,0,0.168892719,8,0,0,0,7,1,3
0.45136486,0,2.0,6,0,0,0,3,2,5
0.0,0,0.373304158,11,0,1,0,10,0,2
0.003259935,0,0.272590588,7,0,1,0,10,0,3
0.336719356,0,0.103375527,6,0,0,0,6,2,3
0.014515248,0,0.013997201,14,0,0,0,10,0,3
0.300567158,0,0.551053834,21,0,6,0,7,2,5
0.130047833,0,0.505604362,14,0,0,0,8,0,2
0.99960016,0,2.0,1,0,0,0,3,0,5
0.74381942,0,2.0,11,0,1,0,9,0,3
0.0,0,0.066648894,3,0,0,0,3,0,2
0.0,0,0.5798157270000001,7,0,1,0,4,1,3
0.24859227,0,1.172327857,22,0,2,0,8,0,3
0.002549968,0,0.27715655,15,0,0,0,10,0,2
0.191137775,2,1.228532485,11,0,1,0,7,2,1
0.026626071,0,0.691076923,14,0,1,0,7,1,2
0.03979801,0,0.154942253,3,0,1,0,9,0,3
0.975680493,0,0.307617504,4,0,1,0,10,0,3
1.912205567,0,0.412866958,3,1,0,1,4,3,1
0.261341394,0,0.310784461,14,0,2,0,10,1,3
0.233258309,1,0.37880606,12,0,1,0,7,2,4
0.121792154,0,2.0,15,0,5,0,10,1,5
0.9999999,0,2.0,7,0,1,0,5,1,5
0.13740654800000002,0,0.3503785170000001,12,0,1,0,10,2,3
0.02899342,0,0.470355731,5,0,1,0,5,2,2
0.193324506,0,2.0,4,0,0,0,7,3,5
1.021956088,1,0.107393172,4,3,0,0,4,0,3
0.021872569,0,0.300633263,9,0,1,0,9,2,3
0.046009447,0,0.35443556600000004,12,0,2,0,10,1,3
0.000207368,0,0.304555653,9,0,1,0,7,3,3
0.9999999,1,0.170914543,1,0,0,1,3,2,1
0.00179994,0,0.000120279,3,0,0,0,10,0,3
0.104059248,0,0.24085455100000006,15,0,2,0,10,0,3
0.00729141,0,0.466556565,23,0,2,0,9,1,3
0.439973334,0,0.306038895,6,0,2,0,8,3,4
0.017627416,0,0.00559888,3,0,0,0,10,0,3
0.067802874,1,0.2892261,9,0,2,0,10,0,3
0.088149326,0,2.0,5,0,0,0,3,0,5
0.036768001,0,0.1739221,6,0,1,0,10,0,3
0.023389673,0,0.074713688,9,0,0,0,10,0,3
0.013777173,0,0.556292722,23,0,2,0,10,1,3
0.04530778,0,0.854304636,4,1,0,0,3,0,1
0.9999999,0,0.096219931,2,1,0,1,4,3,2
0.026607267,0,0.056606676,13,0,0,0,3,0,3
0.33237801,0,0.042237755,11,0,1,0,8,1,5
0.750279955,2,0.059323446,5,0,0,1,5,2,3
